,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
54,40.5247917175293,0.60789883839906,0.8644012451171875,0.009708377905782875,1400,5,2,sqrt,,False,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.001783146987350752,-0.0016616496451362724,-0.001920169828735048,-0.0016287678981309203,-0.0020098437115363492,-0.0018007156141778683,0.00014643625775611824,66,-0.00022762323613534659,-0.00022702210658092283,-0.0002314656712851453,-0.00023378583332569905,-0.0002184874061085025,-0.00022767685068712326,5.225940803926608e-06
55,15.165663719177246,0.27521292569349987,0.3150343894958496,0.0021931314339359814,600,2,4,sqrt,60,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': False}",-0.0017635098350711532,-0.0016435450217714852,-0.0018992267238007183,-0.0016042425553202122,-0.001998271146681725,-0.0017817590565290587,0.00014941512622605486,52,-0.0005812727165055726,-0.0005872753420772146,-0.0005819702509945003,-0.0005956404963488099,-0.0005609546475361684,-0.000581422690692453,1.1451311113598511e-05
56,40.464335441589355,0.1590079137690454,0.4262698173522949,0.008992409181924677,1600,5,1,auto,10,True,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",-0.001731784830340874,-0.001610473617265684,-0.0018575930241168262,-0.0015627600157733855,-0.0019602262147259634,-0.0017445675404445468,0.00014864856386142386,10,-0.001303874802450929,-0.0013277762146033862,-0.0013062316884469409,-0.0013485855007244931,-0.0012535416277195614,-0.001308001966789062,3.169902208509944e-05
57,85.20216369628906,1.156179278987252,1.0535126686096192,0.03634403511812452,1800,2,2,auto,80,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",-0.0017797673980612001,-0.0016572971611175293,-0.0019030982031901207,-0.001604510548144777,-0.002002567404486366,-0.0017894481429999987,0.00014838845549679258,57,-0.00045434017800158625,-0.0004597282238896893,-0.0004535957741764836,-0.000466085774748136,-0.00043769291311891153,-0.0004542885727869614,9.430401169226518e-06
58,77.62616500854492,0.8936778713570831,1.018152379989624,0.008815210705694791,1400,2,1,auto,100,True,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",-0.0017960835500470493,-0.001681901103499258,-0.0019229587005171209,-0.001616520797848953,-0.002013567404530172,-0.0018062063112885107,0.0001470813328525924,69,-0.00024492924584197553,-0.0002513484952885642,-0.0002436577501336481,-0.0002510337583805488,-0.00023779760455890537,-0.00024575337084072844,5.050800638511995e-06
59,24.359446573257447,0.272249624906256,0.6738461494445801,0.00681515298653226,1400,10,2,sqrt,80,True,"{'n_estimators': 1400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",-0.0017361971284905009,-0.0016180160427538936,-0.0018689015753271718,-0.0015709881152133785,-0.001976160778793137,-0.001754052728115616,0.0001515649686311545,19,-0.0008573965408093143,-0.0008705827029019362,-0.0008493059034772301,-0.000879525014765646,-0.0008272844395733056,-0.0008568189203054865,1.8078014583596783e-05
60,4.702980327606201,0.03144202415372577,0.14793643951416016,0.000776480676734283,200,2,1,sqrt,50,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",-0.0017707676609686643,-0.0016589997103989404,-0.0019061915631507554,-0.001609186754376996,-0.0019980592614048096,-0.0017886409900600333,0.00014629032066172302,55,-0.0002457950974843603,-0.00024846599080523274,-0.00024551455887049676,-0.0002513147271028751,-0.0002381283988484236,-0.0002458437546222777,4.39192701578378e-06
61,4.183221435546875,0.0057311391353391744,0.10765614509582519,0.004049123123031657,400,2,4,sqrt,10,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-0.0017142165635211392,-0.0015885280651752195,-0.0018418613743443695,-0.0015514838691341566,-0.0019542086904467183,-0.0017300597125243205,0.0001516007389847265,2,-0.0014549502492978692,-0.0014750201269494894,-0.0014334373607494536,-0.0014943894861596267,-0.001395743995958837,-0.0014507082438230553,3.4165670340531214e-05
62,63.71784448623657,2.6332067253677662,0.5076478958129883,0.017145788350683408,1000,10,4,auto,80,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': False}",-0.0027415574588707833,-0.002425333026226707,-0.002769402992215391,-0.0024270123780001556,-0.0027520562084053925,-0.0026230724127436857,0.0001610146368447985,82,-0.0008570115047368949,-0.0008870912055665378,-0.0008488229845282903,-0.0008870253534313241,-0.0008378146266244215,-0.0008635531349774938,2.0135674197310636e-05
63,81.92373433113099,3.1018218857520075,0.6570091247558594,0.01646470880421415,1200,10,2,auto,,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",-0.002879667246560086,-0.002692510015783884,-0.003046184609132664,-0.002594017290975702,-0.003090250901730143,-0.002860526012836496,0.00019332113173565915,91,-0.0007128668250085977,-0.0007553947100100456,-0.0007242931134617077,-0.0007371009339331949,-0.0007009840232573001,-0.0007261279211341692,1.891238076542292e-05
64,26.838787078857422,0.1610889112935789,0.7200967311859131,0.009129649168361275,1600,10,1,sqrt,20,True,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.0017363004593895994,-0.001614099012979255,-0.0018674177736195728,-0.0015684590711570676,-0.0019746930278984926,-0.0017521938690087974,0.00015222594363191485,17,-0.0008826125825235817,-0.0008886195271186489,-0.0008711054144253892,-0.0009024522737058321,-0.000831277362033096,-0.0008752134319613096,2.4181312473917737e-05
65,68.63976759910584,1.0281514895359258,0.7728785514831543,0.01575738567294766,1600,10,2,auto,,True,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",-0.0017685419989162505,-0.00164096702464646,-0.001891303708659399,-0.0015906467566532052,-0.001991630483199077,-0.0017766179944148784,0.00014995658835940885,44,-0.0007415479536750421,-0.0007519315562135523,-0.0007368252181143281,-0.0007595330653423141,-0.0007139616864454003,-0.0007407598959581275,1.556588988383056e-05
66,65.596280002594,0.18195652046921187,0.47396130561828614,0.021839710547505383,1800,2,4,auto,10,False,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': False}",-0.0020537273698919274,-0.001806422469448707,-0.002107841174551675,-0.0017922185528330052,-0.0022197248284505948,-0.001995986879035182,0.0001693282102093967,79,-0.0014541955015651665,-0.0015034037407822718,-0.0014860924260745958,-0.0014925098928327757,-0.0013901378193246674,-0.0014652678761158957,4.0981108919310975e-05
67,66.17571086883545,0.8891253259140928,0.801478385925293,0.015294228400202007,1400,2,2,auto,70,True,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",-0.0017775830143914775,-0.0016601078208723545,-0.0019043111298995626,-0.001605309109225053,-0.002001122116580828,-0.0017896866381938552,0.00014749642464531113,59,-0.00045480731090590605,-0.00045941956172065727,-0.00045421595949968077,-0.00046656884526052726,-0.000436842868112653,-0.0004543709090998849,9.815551096391088e-06
68,27.54837031364441,0.40236711608152215,0.5547726154327393,0.008498963544494718,1000,10,1,sqrt,80,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-0.0017763558865474083,-0.0016599442474405453,-0.0019225817270860281,-0.0016142491828622328,-0.0020038081838907452,-0.001795387845565392,0.0001490877055876147,63,-0.00037530337318867805,-0.00037500522168361946,-0.0003767506526428064,-0.0003829343521931212,-0.0003615382909294915,-0.0003743063781275433,6.998897721028654e-06
69,133.12473130226135,4.795339228738842,0.8169732570648194,0.01657623536784222,2000,10,2,auto,60,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': False}",-0.002879487607165523,-0.002692512648512893,-0.0030463115172923243,-0.0025939916535036908,-0.003089930595062029,-0.002860446804307292,0.00019327249260968606,90,-0.0007128668250085978,-0.0007553947100100456,-0.0007242931134617077,-0.0007371009339331949,-0.0007009840232573001,-0.0007261279211341692,1.8912380765422906e-05
70,35.36452202796936,0.653242393822292,0.7387814044952392,0.009772147842615639,1400,2,4,sqrt,80,False,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-0.0017620700890074387,-0.0016385600640045905,-0.0018965272941773462,-0.0016055381896923455,-0.0019985330612593407,-0.0017802457396282122,0.00014973220606820625,50,-0.0005813518866624718,-0.0005866102323147567,-0.0005807433001173361,-0.0005962850285240749,-0.0005604834238349108,-0.0005810947742907101,1.1714789877478103e-05
71,18.84472599029541,0.15061742728706498,0.3875133037567139,0.0048565951985396144,800,2,4,sqrt,20,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-0.0017543002066260941,-0.0016314863787218244,-0.0018842651502711883,-0.0015947249994714074,-0.0019950069701788267,-0.001771956741053868,0.00015087700263437666,35,-0.0007124989716670106,-0.0006955279614892243,-0.0006990152865455837,-0.0007093602716926483,-0.0006404630565808331,-0.0006913731095950601,2.6219607965509138e-05
